loan_fss2850,더와이즈대부금융,대부,더와이즈대부금융|더와이즈대부금융 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2850(대부업)/2025-금감원-2850(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 285011-0566668; 대부금융협회 회원번호 A04780 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2851,웰컴365대부,대부,웰컴365대부|주식회사 웰컴365대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2851(대부업)/2025-금감원-2851(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 121111-0474858; 대부금융협회 회원번호 A04769 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2852,우수자산관리대부,대부,우수자산관리대부|우수자산관리대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2852(대부업)/2025-금감원-2852(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 121111-0047962; 대부금융협회 회원번호 A04802 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2853,팍스대부,대부,팍스대부|주식회사 팍스대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2853(대부업)/2025-금감원-2853(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 285011-0586848; 대부금융협회 회원번호 A04800 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2854,제이스타대부,대부,제이스타대부|제이스타대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2854(대부업)/2025-금감원-2854(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 131111-0750628; 대부금융협회 회원번호 A04820 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2855,케이유자산관리대부,대부,케이유자산관리대부|케이유자산관리대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2855(대부업)/2025-금감원-2855(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-9143134; 대부금융협회 회원번호 A04801 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2856,제이앤엠대부,대부,제이앤엠대부|제이앤엠대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2856(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-9126099; 대부금융협회 회원번호 A04823 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2857,크리스탈대부,대부,크리스탈대부|크리스탈대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2857(대부업)/2025-금감원-2857(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 131411-0594377; 대부금융협회 회원번호 A04822 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2858,대출빌리고대부,대부,대출빌리고대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2858(대부업)/2025-금감원-2858(대부중개사이트영위업)/2025-금감원-2858(대부중개업); 사업내용 금전대부/대부중개/대부중개사이트영위업; 법인번호 미기재
loan_fss2860,해담대부,대부,해담대부|주식회사 해담대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2860(대부업)/2025-금감원-2860(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-9158208; 대부금융협회 회원번호 A04824 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2861,대출명가대부,대부,대출명가대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2861(대부업)/2025-금감원-2861(대부중개사이트영위업)/2025-금감원-2861(대부중개업); 사업내용 금전대부/대부중개/대부중개사이트영위업; 법인번호 미기재
loan_fss2863,일번지대부,대부,일번지대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2863(대부업)/2025-금감원-2863(대부중개사이트영위업)/2025-금감원-2863(대부중개업); 사업내용 금전대부/대부중개/대부중개사이트영위업; 법인번호 미기재; 대부금융협회 회원번호 A04870 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2864,돈조이대부중개,대부중개,돈조이대부중개|돈조이대부중개 주식회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2864(대부중개사이트영위업)/2025-금감원-2864(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 124411-0042972; 대부금융협회 회원번호 C00344 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2866,대출직빵대부중개,대부중개,대출직빵대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2866(대부중개사이트영위업)/2025-금감원-2866(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 미기재
loan_fss2871,고캐시대부중개,대부중개,고캐시대부중개|고캐시 대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2871(대부중개업); 사업내용 대부중개; 법인번호 미기재; 대부금융협회 회원번호 C00349 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2877,이지론대부중개,대부중개,이지론대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2877(대부중개사이트영위업)/2025-금감원-2877(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 미기재; 대부금융협회 회원번호 C00364 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2880,쏜다대부중개,대부중개,쏜다대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2880(대부중개사이트영위업)/2025-금감원-2880(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 미기재; 대부금융협회 회원번호 C00348 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2881,대출천국대부중개,대부중개,대출천국대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2881(대부중개사이트영위업)/2025-금감원-2881(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 미기재
loan_fss2882,써니론대부중개,대부중개,써니론대부중개|써니론 대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2882(대부중개사이트영위업)/2025-금감원-2882(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 미기재
loan_fss2883,대출내비24대부중개,대부중개,대출내비24대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2883(대부중개사이트영위업)/2025-금감원-2883(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 미기재
loan_fss2885,에이치에이대부,대부,에이치에이대부|주식회사 에이치에이대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2885(대부업)/2025-금감원-2885(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 180111-1598002; 대부금융협회 회원번호 A04840 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2886,환호엔피엘대부,대부,환호엔피엘대부|주식회사 환호엔피엘대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2886(대부업)/2025-금감원-2886(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-0918459; 대부금융협회 회원번호 A04839 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2887,케이앤와이자산관리대부,대부,케이앤와이자산관리대부|주식회사 케이앤와이자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2887(대부업)/2025-금감원-2887(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 124411-0414441; 대부금융협회 회원번호 A04843 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2888,에이치투대부,대부,에이치투대부|에이치투대부주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2888(대부업)/2025-금감원-2888(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 134511-0072691; 대부금융협회 회원번호 A04890 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2890,동산엔피엘굿대부,대부,동산엔피엘굿대부|주식회사 동산엔피엘굿대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2890(대부업); 사업내용 금전대부, 채권추심; 법인번호 134211-0305684; 대부금융협회 회원번호 A04841 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2891,고봉디벨롭대부,대부,고봉디벨롭대부|고봉디벨롭대부주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2891(대부업)/2025-금감원-2891(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 161511-0318894; 대부금융협회 회원번호 A04842 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2892,스타베이대부,대부,스타베이대부|(주)스타베이대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2892(대부업)/2025-금감원-2892(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-2034017; 대부금융협회 회원번호 A04846 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2894,선양자산대부,대부,선양자산대부|선양자산대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2894(대부업); 사업내용 금전대부, 채권추심; 법인번호 131411-0590036; 대부금융협회 회원번호 A04844 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2895,대출모음대부중개,대부중개,대출모음대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2895(대부중개사이트영위업)/2025-금감원-2895(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 미기재
loan_fss2896,대출든든대부중개,대부중개,대출든든대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2896(대부중개업); 사업내용 대부중개; 법인번호 미기재
loan_fss2897,제이앤지파이낸셜대부,대부,제이앤지파이낸셜대부|주식회사 제이앤지파이낸셜대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2897(대부업)/2025-금감원-2897(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 121111-0475145; 대부금융협회 회원번호 A04845 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2898,에스에이907,대부,에스에이907|주식회사 에스에이907,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2898(대부업)/2025-금감원-2898(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 134511-0642767; 대부금융협회 회원번호 A04850 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2899,비에스씨대부,대부,비에스씨대부|비에스씨대부(유),https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2899(대부업); 사업내용 채권추심; 법인번호 120114-0002656; 대부금융협회 회원번호 A04847 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2900,엔피엘파이넌스대부,대부,엔피엘파이넌스대부|엔피엘파이넌스대부(유),"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2900(대부업)/2025-금감원-2900(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 200114-0016740; 대부금융협회 회원번호 A04848 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2902,안녕대부,대부,안녕대부|주식회사 안녕대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2902(대부업)/2025-금감원-2902(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-9125372; 대부금융협회 회원번호 A04872 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2903,국제자산관리대부금융,대부,국제자산관리대부금융|국제자산관리대부금융 유한회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2903(대부업)/2025-금감원-2903(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 194214-0001809; 대부금융협회 회원번호 A04874 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2904,마루나루대부,대부,마루나루대부|주식회사 마루나루대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2904(대부업)/2025-금감원-2904(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 280211-0286506; 대부금융협회 회원번호 A04873 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2905,부광엔피엘대부,대부,부광엔피엘대부|부광엔피엘대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2905(대부업)/2025-금감원-2905(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 160111-0707054; 대부금융협회 회원번호 A04875 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2906,동행엔피엘경매대부,대부,동행엔피엘경매대부|동행엔피엘경매대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2906(대부업)/2025-금감원-2906(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 230111-0420734; 대부금융협회 회원번호 A04889 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2908,대출와우대부중개,대부중개,대출와우대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2908(대부중개사이트영위업)/2025-금감원-2908(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 미기재
loan_fss2909,케이에스브릿지대부,대부,케이에스브릿지대부|주식회사 케이에스브릿지대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2909(대부업)/2025-금감원-2909(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-9145065; 대부금융협회 회원번호 A04884 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2910,에이오피원대부,대부,에이오피원대부|에이오피원대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2910(대부업)/2025-금감원-2910(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-9150254; 대부금융협회 회원번호 A04888 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2911,유앤아이에이엠씨대부,대부,유앤아이에이엠씨대부|(주)유앤아이에이엠씨대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2911(대부업)/2025-금감원-2911(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 154411-0047006; 대부금융협회 회원번호 A04887 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2912,지니자산관리대부,대부,지니자산관리대부|주식회사 지니자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2912(대부업); 사업내용 금전대부, 채권추심; 법인번호 134811-0577405; 대부금융협회 회원번호 A03658 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2913,엠케이파이낸셜대부,대부,엠케이파이낸셜대부|(주)엠케이파이낸셜대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2913(대부업); 사업내용 채권추심; 법인번호 120111-1394048; 대부금융협회 회원번호 A04296 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2914,빅리치대부,대부,빅리치대부|빅리치대부 유한회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2914(대부업)/2025-금감원-2914(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110114-0226446; 대부금융협회 회원번호 A04233 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2915,엔피엘대신대부,대부,엔피엘대신대부|주식회사 엔피엘대신대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2915(대부업)/2025-금감원-2915(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 135511-0446887; 대부금융협회 회원번호 A04892 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2916,재운캐피탈대부,대부,재운캐피탈대부|주식회사 재운캐피탈대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2916(대부업)/2025-금감원-2916(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 134111-0583208; 대부금융협회 회원번호 A04206 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2917,이투대부,대부,이투대부|주식회사 이투대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2917(대부업)/2025-금감원-2917(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 131411-0579262; 대부금융협회 회원번호 A04186 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2918,피제이파이낸스대부,대부,피제이파이낸스대부|피제이파이낸스대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2918(대부업)/2025-금감원-2918(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-6785450; 대부금융협회 회원번호 A02173 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2919,성지자산파트너스대부,대부,성지자산파트너스대부|주식회사 성지자산파트너스대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2919(대부업)/2025-금감원-2919(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 120111-1424308; 대부금융협회 회원번호 A04922 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2920,토방대부,대부,토방대부|주식회사 토방대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2920(대부업); 사업내용 채권추심; 법인번호 134411-0125062; 대부금융협회 회원번호 A04885 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2921,카오스자산관리대부,대부,카오스자산관리대부|주식회사 카오스자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2921(대부업)/2025-금감원-2921(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-0921361; 대부금융협회 회원번호 A04891 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2922,커머셜프라퍼티대부,대부,커머셜프라퍼티대부|커머셜프라퍼티대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2922(대부업)/2025-금감원-2922(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 160111-0071308; 대부금융협회 회원번호 A04886 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2923,허브에프앤아이대부,대부,허브에프앤아이대부|허브에프앤아이대부 주식회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2923(대부업)/2025-금감원-2923(대부중개업); 사업내용 대부중개/채권추심; 법인번호 285011-0580311; 대부금융협회 회원번호 A04883 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2924,대출단지대부중개,대부중개,대출단지대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2924(대부중개사이트영위업)/2025-금감원-2924(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 미기재
loan_fss2925,삼주파이낸스대부,대부,삼주파이낸스대부|삼주파이낸스대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2925(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-0919918; 대부금융협회 회원번호 A04897 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2926,대출팡팡대부중개,대부중개,대출팡팡대부중개,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2926(대부중개사이트영위업)/2025-금감원-2926(대부중개업); 사업내용 대부중개/대부중개사이트영위업; 법인번호 미기재; 대부금융협회 회원번호 C00356 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2927,주손대부,대부,주손대부|주식회사 주손대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2927(대부업)/2025-금감원-2927(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 141211-0015702; 대부금융협회 회원번호 A04907 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2928,엠포인트자산관리대부,대부,엠포인트자산관리대부|주식회사 엠포인트자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2928(대부업); 사업내용 금전대부, 채권추심; 법인번호 180111-0160788; 대부금융협회 회원번호 A04898 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2929,비케이론대부,대부,비케이론대부|주식회사 비케이론대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2929(대부업)/2025-금감원-2929(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-9168702; 대부금융협회 회원번호 A04899 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2930,디펜스대부,대부,디펜스대부|주식회사 디펜스대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2930(대부업)/2025-금감원-2930(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 121111-0377797; 대부금융협회 회원번호 A04908 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2931,해솔자산관리대부,대부,해솔자산관리대부|주식회사 해솔자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2931(대부업)/2025-금감원-2931(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 134511-0718261; 대부금융협회 회원번호 A04900 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2932,에스비엔피엘대부,대부,에스비엔피엘대부|에스비엔피엘대부 주식회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2932(대부업); 사업내용 채권추심; 법인번호 110111-0926665; 대부금융협회 회원번호 A04911 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2933,나인원대부,대부,나인원대부|주식회사 나인원대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2933(대부업); 사업내용 채권추심; 법인번호 110111-0920500; 대부금융협회 회원번호 A04905 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2934,에이아이엔피엘대부,대부,에이아이엔피엘대부|주식회사 에이아이엔피엘대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2934(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-8110225; 대부금융협회 회원번호 A04909 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2935,빌닷자산관리대부,대부,빌닷자산관리대부|주식회사 빌닷자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2935(대부업)/2025-금감원-2935(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-0919213; 대부금융협회 회원번호 A04904 (https://www.clfa.or.kr/member/list 2026-09-18)"
